system:index,B1,B2,B3,B4,B5,B6,B7,ampNdvi,baseMsavi,baseNdvi,class,latitude,longitude,maxMndwi,maxMsavi,maxNdvi,poly_id,slope,year_id,.geo
00000000000000000017_814,0.0588,0.0702,0.0979,0.1378,0.2047,0.2554,0.2048,0.31767845,-3.859315128584839e-06,-0.011836522,rocky,-17.613761849137724,-70.2279982084897,0.41526547,1.7799640440907538e-05,0.30584192,00000000000000000017,37.98648,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2279982084897,-17.613761849137724]}"
0000000000000000007a_41,0.0114,0.0157,0.0371,0.02695,0.03405,0.03415,0.03185,1.1726345,-8.438564780943736e-06,-0.9230769,water,-16.261707515009434,-69.07321391075405,0.69942194,1.1059743189933968e-05,0.24955752,0000000000000000007a,0.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07321391075405,-16.261707515009434]}"
00000000000000000056_728,0.0034710526315789,0.0106892857142857,0.0291111111111111,0.009095,0.0011897435897435,0.0013673913043478,0.0026666666666666,1.2011495,-7.578683137943187e-06,-1.0,water,-16.564080439644066,-68.87432690684999,0.968,1.0659694063552829e-05,0.20114942,00000000000000000056,0.0,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.87432690684999,-16.564080439644066]}"
00000000000000000019_63,0.0529,0.0677,0.1004,0.1316,0.2117,0.2246,0.1683,0.5016885,2.0796968212000166e-06,0.0070835035,rocky,-17.5256371197656,-70.18568755860767,0.18688631,2.9179558792225e-05,0.50877196,00000000000000000019,27.48039,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18568755860767,-17.5256371197656]}"
00000000000000000029_123,0.0465,0.05885,0.0866,0.11025,0.173,0.21345,0.1562,0.41966897,-4.539179229379187e-06,-0.012713525,rocky,-16.88693495275662,-69.38582762962764,0.5645161,2.2919549849731435e-05,0.40695545,00000000000000000029,13.185665,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38582762962764,-16.88693495275662]}"
00000000000000000034_258,0.03235,0.04365,0.0744,0.0909,0.1417,0.1977,0.1605,0.3876843,-1.6397251825228665e-06,-0.0049166568,rocky,-16.84085137868129,-68.3633651732428,0.5251032,1.9999353208066672e-05,0.38276762,00000000000000000034,14.441379,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.3633651732428,-16.84085137868129]}"
00000000000000000050_99,0.067,0.0866,0.1322,0.1817,0.2644,0.373,0.2916,0.6782513,-6.298994560838267e-06,-0.020131655,rocky,-17.11870029605946,-68.36525163533945,0.3632639,3.267894704989116e-05,0.6581197,00000000000000000050,15.89978,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.36525163533945,-17.11870029605946]}"
00000000000000000015_1146,0.0469,0.0613,0.0965,0.11725,0.18985,0.20605,0.1586,0.38824,-5.098898235633698e-06,-0.011942116,rocky,-17.62130769752433,-70.09513737796841,0.2820361,2.1319620076232223e-05,0.3762979,00000000000000000015,18.03176,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09513737796841,-17.62130769752433]}"
00000000000000000040_62,0.0492,0.0649,0.1054,0.1384,0.2042,0.2928,0.2255,0.31338957,-6.238988915718835e-06,-0.019630048,rocky,-16.468140367300098,-68.72691336872597,0.28299204,2.773874728345671e-05,0.29375952,00000000000000000040,8.829392,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.72691336872597,-16.468140367300098]}"
00000000000000000017_525,0.0615,0.0758,0.1095,0.1483,0.2115,0.2546,0.2076,0.55141807,-3.5393716929510437e-06,-0.010071124,rocky,-17.615109322063905,-70.22826770307493,0.33122474,2.097955270652374e-05,0.54134697,00000000000000000017,27.415707,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22826770307493,-17.615109322063905]}"
00000000000000000042_153,0.0458,0.0589,0.0933,0.1252,0.2021,0.2152,0.1865,0.31375515,-3.4794636076806995e-06,-0.011415824,rocky,-16.5500667212118,-69.19367799035447,0.6931696,2.1679254651130183e-05,0.30233935,00000000000000000042,25.4034,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19367799035447,-16.5500667212118]}"
00000000000000000018_1168,0.0601,0.0816,0.1171,0.1305,0.172,0.1861,0.1562,0.25055417,-5.738920170972328e-06,-0.015489233,rocky,-17.563635856283856,-70.11885290146917,0.24682502,1.705926098027888e-05,0.23506494,00000000000000000018,7.5257325,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11885290146917,-17.563635856283856]}"
00000000000000000017_1656,0.0742,0.0867,0.1314,0.1704,0.2468,0.297,0.2523,0.24984634,-3.4994098615515057e-06,-0.010485949,rocky,-17.60971943035919,-70.23877799189913,0.313152,1.953938527887722e-05,0.23936039,00000000000000000017,33.98173,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23877799189913,-17.60971943035919]}"
00000000000000000032_62,0.0494,0.06675,0.10515,0.14,0.23555,0.3423,0.24955,0.65449595,-2.579576847239196e-06,-0.007926268,rocky,-16.87588567476195,-68.48598520952511,0.47824746,2.9019351688863715e-05,0.64656967,00000000000000000032,10.621249,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.48598520952511,-16.87588567476195]}"
0000000000000000001a_662,0.0742,0.0927,0.1363,0.1715,0.238,0.2992,0.2517,0.2801934,-2.4596337122595457e-06,-0.008328255,rocky,-17.510545422992394,-70.12720723361149,0.21655217,2.1618781971488588e-05,0.27186513,0000000000000000001a,17.93964,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12720723361149,-17.510545422992394]}"
00000000000000000075_2,0.0030666666666666,0.0100521739130434,0.03,0.01396,0.0138,0.0098,0.01,1.3874742,-4.159307228635001e-06,-1.0,water,-16.40831256937774,-69.01985398287735,0.95789474,1.6599342987033694e-05,0.38747418,00000000000000000075,0.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01985398287735,-16.40831256937774]}"
0000000000000000002a_261,0.062,0.0756,0.1061,0.131,0.2053,0.2698,0.2232,0.5211599,-4.27944187764151e-06,-0.016682258,rocky,-16.923047227178227,-69.43649261165199,0.5478442,1.929944069145595e-05,0.5044776,0000000000000000002a,6.6780157,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43649261165199,-16.923047227178227]}"
0000000000000000003d_69,0.055,0.0743,0.1211,0.1727,0.2646,0.31805,0.23805,0.44447628,-5.339054351738426e-06,-0.015305245,rocky,-16.45197069218595,-68.78215975869932,0.5951311,3.733903437652675e-05,0.42917103,0000000000000000003d,0.9669939,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.78215975869932,-16.45197069218595]}"
0000000000000000003c_301,0.0062,0.01155,0.04545,0.0275,0.0006000000000000001,0.00215,0.00245,1.263807,-1.1559844868669344e-05,-1.0,water,-16.88235354480761,-68.80425831468867,0.9698795,1.8819505790412805e-05,0.26380712,0000000000000000003c,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80425831468867,-16.88235354480761]}"
0000000000000000001e_185,0.0853,0.104,0.1714,0.2204,0.2667,0.3674,0.2621,0.17780739,-4.459170241277732e-06,-0.013017597,rocky,-17.420534231523614,-70.01213304571577,0.4192732,1.7559218601026494e-05,0.1647898,0000000000000000001e,6.687305,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01213304571577,-17.420534231523614]}"
00000000000000000045_299,0.0466,0.0597,0.09165,0.1281,0.21515,0.27895,0.21215,0.58372927,-8.598553047911572e-06,-0.02622271,rocky,-17.27581563925196,-68.25799279041559,0.74409044,2.9759133983398023e-05,0.55750656,00000000000000000045,4.6273675,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.25799279041559,-17.27581563925196]}"
00000000000000000017_355,0.0575,0.0691,0.0958,0.1297,0.1947,0.2482,0.2033,0.36074728,-3.8593488531635245e-06,-0.011634865,rocky,-17.616456794990082,-70.23069315434205,0.37755647,1.877964881397132e-05,0.34911242,00000000000000000017,20.646229,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23069315434205,-17.616456794990082]}"
0000000000000000007c_46,0.0840833333333333,0.10776,0.1500666666666666,0.17705,0.18505,0.22852,0.2233,0.15711442,-1.739693570868006e-06,-0.00496377,residential,-17.978657517547074,-67.10482546019135,0.2854396,1.4219436617946002e-05,0.15215065,0000000000000000007c,0.0,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.10482546019135,-17.978657517547074]}"
00000000000000000017_1506,0.0611,0.0718,0.0984,0.1377,0.1982,0.2446,0.1988,0.30602783,-3.179485306592511e-06,-0.0099195205,rocky,-17.610527914114893,-70.23527456229105,0.32063827,1.6179663133941702e-05,0.2961083,00000000000000000017,37.80227,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23527456229105,-17.610527914114893]}"
00000000000000000015_1650,0.0349,0.0463,0.0743,0.0929,0.1364,0.1421,0.114,0.40063363,-6.338682449813504e-06,-0.015486834,rocky,-17.619151740842444,-70.09432889421271,0.2905539,1.3379857101203374e-05,0.3851468,00000000000000000015,21.908138,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09432889421271,-17.619151740842444]}"
00000000000000000029_31,0.029,0.0408428571428571,0.07275,0.0875333333333333,0.3308,0.20875,0.1174,0.72594076,-3.35945751661626e-06,-0.010513142,natural,-16.670530800812227,-69.92562528385506,0.29288402,5.775882858327641e-05,0.71542764,00000000000000000029,1.8543341,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92562528385506,-16.670530800812227]}"
00000000000000000023_16,0.04615,0.0616,0.10365,0.12655,0.39385,0.2777,0.16565,0.80450094,-1.171761385310166e-05,-0.029686071,natural,-17.0483622093129,-69.58336716060552,0.73867655,7.843899590209702e-05,0.77481484,00000000000000000023,3.8289948,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58336716060552,-17.0483622093129]}"
00000000000000000015_35,0.0652,0.0831,0.1232,0.1714,0.2678,0.3019,0.2138,0.65475196,-5.05894329327905e-06,-0.012260722,rocky,-17.62777556756999,-70.09136445377511,0.30382344,4.7659368006658376e-05,0.6424912,00000000000000000015,10.737116,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09136445377511,-17.62777556756999]}"
00000000000000000016_147,0.0577,0.0722,0.1167,0.1632,0.22435,0.2372,0.1976,0.25485364,-5.758856412851898e-06,-0.014716403,rocky,-17.61537881664914,-70.02372131288091,0.2956516,1.7059527101848104e-05,0.24013722,00000000000000000016,13.884266,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02372131288091,-17.61537881664914]}"
00000000000000000019_369,0.0916,0.1085,0.1571,0.2123,0.3286,0.3954,0.2948,0.34845084,1.5397970236641356e-06,0.005807376,rocky,-17.521594700987063,-70.18730452611908,0.19190834,3.4238801600916524e-05,0.3542582,00000000000000000019,28.439531,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18730452611908,-17.521594700987063]}"
0000000000000000001c_173,0.0518,0.0577,0.0767,0.1014,0.1607,0.2194,0.1657,0.4847975,-4.119330693885814e-06,-0.012841292,rocky,-17.45988044096805,-70.10510867762214,0.23286016,2.9419176238831835e-05,0.47195622,0000000000000000001c,22.718678,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10510867762214,-17.45988044096805]}"
00000000000000000039_2988,0.0425,0.0581,0.0989,0.0959,0.0339,0.0056,0.0063,0.97857046,-1.647966019502345e-05,-0.8755981,water,-17.13864289536691,-70.04042997716553,0.98588234,7.759737718826543e-06,0.102972396,00000000000000000039,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04042997716553,-17.13864289536691]}"
00000000000000000652_0,0.1036625,0.12708,0.2113,0.2673666666666666,0.33615,0.4019,0.315325,0.55660623,-1.7859333144354395e-05,-0.31432593,1,-18.26566925082326,-67.04391968392805,0.9568254,2.039934924746856e-05,0.24228029,crop_1038,1.34667,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.04391968392805,-18.26566925082326]}"
00000000000000000016_1338,0.0533,0.0671,0.0998,0.1439,0.2179,0.258,0.2034,0.53682214,-5.97882540698258e-06,-0.015454592,rocky,-17.621846686694802,-70.01806192659096,0.29755712,1.9479549234535654e-05,0.52136755,00000000000000000016,31.081085,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01806192659096,-17.621846686694802]}"
0000000000000000002d_21,0.03895,0.05165,0.0872,0.10775,0.1767,0.24395,0.18805,0.36220822,-2.7995238023326152e-06,-0.008298756,rocky,-16.919813292155396,-68.59809495698323,0.5097639,2.503863285641117e-05,0.35390946,0000000000000000002d,8.344033,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.59809495698323,-16.919813292155396]}"
0000000000000000002a_134,0.0622,0.0743,0.103,0.1274,0.1969,0.2632,0.2094,0.47959092,-4.039291672697232e-06,-0.013553165,rocky,-16.92466419468964,-69.43541463331104,0.54605377,2.023918839211269e-05,0.46603775,0000000000000000002a,15.792362,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.43541463331104,-16.92466419468964]}"
00000000000000000021_34,0.0601,0.0714,0.1024,0.1241,0.1379,0.1936,0.1788,0.1876198,-2.9595389051673138e-06,-0.010843374,rocky,-17.427002101569276,-69.91942690839464,0.38580737,1.6319379853468874e-05,0.17677642,00000000000000000021,37.018566,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91942690839464,-17.427002101569276]}"
00000000000000000049_50,0.0477,0.0677,0.1193,0.1638,0.2397,0.30085,0.2404,0.74946386,-1.6997154341780174e-06,-0.00510296,rocky,-17.575224123448997,-67.42821896247438,0.31497148,2.4139228491648623e-05,0.7443609,00000000000000000049,11.182581,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.42821896247438,-17.575224123448997]}"
00000000000000000009_40,0.0195,0.0235,0.0548,0.0492,0.4802,0.1231,0.0576,0.91929805,-4.779128004450683e-06,-0.013272616,natural,-17.007129537771814,-70.06576246817771,0.60258186,9.833949841919765e-05,0.9060254,00000000000000000009,7.0031133,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06576246817771,-17.007129537771814]}"
00000000000000000040_43,0.03095,0.0457,0.0892,0.11315,0.0854,0.0136,0.0126,1.1475701,-1.9659515599013133e-05,-0.92994744,water,-16.911189465427846,-68.80614477678532,0.98029554,2.145845882040032e-05,0.21762271,00000000000000000040,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80614477678532,-16.911189465427846]}"
00000000000000000039_1591,0.03225,0.05055,0.0977,0.0958,0.03205,0.00565,0.00725,1.0777241,-1.6839639637833415e-05,-0.8707124,water,-17.148344700435402,-70.0431249230179,0.9975031,8.29954883285744e-06,0.20701168,00000000000000000039,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0431249230179,-17.148344700435402]}"
0000000000000000003d_66,0.00625,0.01075,0.0330499999999999,0.01855,0.00045,0.00285,0.00305,1.2369608,-1.591960106117618e-05,-1.0,water,-16.86807033179011,-68.80776174429673,0.9461078,2.251904246874936e-05,0.23696072,0000000000000000003d,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80776174429673,-16.86807033179011]}"
0000000000000000003c_548,0.0089,0.0146,0.0523,0.0346,0.0008,0.0025,0.0027,1.2743416,-1.3719781035259617e-05,-1.0,water,-16.879658598955253,-68.80344983093295,0.9737533,1.853954540198544e-05,0.27434152,0000000000000000003c,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80344983093295,-16.879658598955253]}"
00000000000000000051_141,0.0113,0.0294,0.062,0.0778,0.0805,0.0671,0.044,0.44097376,-6.3588554133353625e-06,-0.15840387,water,-16.418283869031466,-68.78296824245503,0.62884265,1.7639499382160473e-05,0.2825699,00000000000000000051,0.0,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.78296824245503,-16.418283869031466]}"
0000000000000000000b_70,0.0319,0.041,0.074,0.0846,0.3525,0.1959,0.1063,0.78192997,-2.6195386481076e-06,-0.0074938503,natural,-16.903374122456007,-69.83426661946011,0.35016683,7.303827470994673e-05,0.7744361,0000000000000000000b,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.83426661946011,-16.903374122456007]}"
00000000000000000072_10,0.059228,0.0892999999999999,0.1437333333333333,0.1830333333333333,0.2049875,0.25236,0.23135,0.17760748,-3.339316377415358e-06,-0.008224575,residential,-17.23997285941559,-67.91007528087609,0.27430752,1.851915847383978e-05,0.1693829,00000000000000000072,1.9415002,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.91007528087609,-17.23997285941559]}"
00000000000000000137_0,0.0631,0.0745,0.1062,0.1358,0.1877,0.2307,0.195,0.20951921,-6.798748902747676e-06,-0.01882405,1,-17.419186758597437,-69.6200184241976,0.31859648,1.4099578134696422e-05,0.19069515,crop_230,2.0933168,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6200184241976,-17.419186758597437]}"
00000000000000000038_69,0.0328,0.039,0.0634,0.0905,0.1321,0.1785,0.1503,0.25183576,-2.73950239815246e-06,-0.0075997114,rocky,-17.07477267866601,-68.30946625619563,0.32875144,2.4218838920786467e-05,0.24423604,00000000000000000038,18.888264,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.30946625619563,-17.07477267866601]}"
00000000000000000046_123,0.0492,0.0645,0.0943,0.1248,0.2108,0.2771,0.1968,0.6479527,-5.199231034591634e-07,-0.0017610404,rocky,-17.152656613799174,-68.4851767257694,0.19489445,2.591856303757467e-05,0.64619166,00000000000000000046,3.7047918,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4851767257694,-17.152656613799174]}"
00000000000000000031_7,0.0136,0.0233,0.0396,0.0477,0.1862,0.1076,0.064,0.80665696,-2.199625227516933e-07,-0.0006460328,natural,-16.253353182867123,-68.55416733958978,0.4445001,3.401899708582734e-05,0.8060109,00000000000000000031,13.402145,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.55416733958978,-16.253353182867123]}"
00000000000000000021_340,0.0612,0.0798,0.10595,0.12635,0.1459,0.1769,0.153,0.16503844,-4.079477176399671e-06,-0.01617507,rocky,-17.427541090739748,-69.91861842463892,0.38895333,1.21795759019383e-05,0.14886336,00000000000000000021,9.13058,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91861842463892,-17.427541090739748]}"
00000000000000000048_49,0.0326,0.04955,0.08935,0.1178,0.1806,0.22155,0.17345,0.352846,-1.319796302912124e-06,-0.004294638,rocky,-17.558515459164376,-67.39641860141654,0.3725698,2.619864811426176e-05,0.34855136,00000000000000000048,19.983269,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.39641860141654,-17.558515459164376]}"
00000000000000000265_0,0.06285,0.07935,0.1146,0.14625,0.2055,0.2451,0.2053,0.78098273,6.59930152968613e-07,0.0031082227,1,-16.987995422220067,-69.83669207072722,0.42282242,1.6539172035368033e-05,0.78409094,crop_447,7.440921,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.83669207072722,-16.987995422220067]}"
0000000000000000003a_9,0.0204,0.0354,0.0785,0.0873,0.3937,0.1983,0.1071,0.8648148,1.2598354148796176e-06,0.0047992687,natural,-17.051326649750493,-68.50700578717351,0.39958477,9.407841180703036e-05,0.86961406,0000000000000000003a,4.1792755,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.50700578717351,-17.051326649750493]}"
00000000000000000039_3040,0.0401,0.0567,0.0988,0.0955,0.0328,0.0029,0.006,0.81720054,-1.6239673587881143e-05,-0.7927107,water,-17.138373400781674,-70.03719604214271,0.99270076,4.299554306252951e-06,0.024489796,00000000000000000039,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03719604214271,-17.138373400781674]}"
00000000000000000007_33,0.0304,0.0528,0.10095,0.12285,0.36885,0.24905,0.1465,0.8362994,-6.898768716290249e-06,-0.019710906,natural,-16.88558747983044,-68.62288845882493,0.5018216,8.013927868866233e-05,0.8165885,00000000000000000007,4.6273675,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.62288845882493,-16.88558747983044]}"
0000000000000000003a_43,0.0455,0.08645,0.1936,0.18125,0.127,0.0111,0.0113,0.9772932,-2.6879106024946253e-05,-0.75473577,water,-17.147536216679693,-70.00862961610771,0.98790133,1.9179357479193197e-05,0.22255744,0000000000000000003a,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00862961610771,-17.147536216679693]}"
00000000000000000055_120,0.0026054054054054,0.0115782608695652,0.0344692307692307,0.0360499999999999,0.1114333333333333,0.01355,0.009075,1.3010151,-8.138392192269528e-06,-0.5890411,water,-16.53254957317147,-68.86112167217343,0.97927463,2.011974165733177e-05,0.7119741,00000000000000000055,0.0,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.86112167217343,-16.53254957317147]}"
0000000000000000002d_86,0.02835,0.0412,0.065,0.08505,0.1391,0.17855,0.1476,0.37697002,-1.319760833284889e-06,-0.0036552947,rocky,-16.918465819229215,-68.60078990283559,0.5209477,2.283864883467768e-05,0.37331474,0000000000000000002d,17.507837,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.60078990283559,-16.918465819229215]}"
00000000000000000048_24,0.0751,0.105,0.1556,0.1951,0.2279,0.2719,0.2585,0.18593994,-1.9197055944886188e-06,-0.0062992126,residential,-16.59480282236095,-68.18873268200997,0.57264346,1.739929601218826e-05,0.17964073,00000000000000000048,1.3402324,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.18873268200997,-16.59480282236095]}"
00000000000000000017_2062,0.0597,0.0742,0.1072,0.1426,0.1974,0.2263,0.2015,0.29392833,-3.0194787791204547e-06,-0.008824733,rocky,-17.6075634736773,-70.23770001355818,0.3054388,1.9838993746246203e-05,0.2851036,00000000000000000017,27.489185,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23770001355818,-17.6075634736773]}"
00000000000000000009_28,0.02335,0.02925,0.05625,0.05425,0.4114,0.11675,0.05575,0.893037,-4.959097944512436e-06,-0.013822316,natural,-17.00739903235705,-70.06549297359247,0.5276074,8.239953358019081e-05,0.8792147,00000000000000000009,7.003123,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06549297359247,-17.00739903235705]}"
00000000000000000019_284,0.056,0.0672,0.0963,0.1217,0.2019,0.2404,0.1676,0.53164625,1.199825521158715e-06,0.004109026,rocky,-17.52240318474277,-70.18757402070432,0.22038132,2.8059630163723703e-05,0.5357553,00000000000000000019,14.313396,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18757402070432,-17.52240318474277]}"
0000000000000000003b_70,0.0436,0.0667,0.1155,0.102,0.0252,0.006,0.0057,0.87479615,-1.719958343326944e-05,-0.70610684,water,-17.167209321401913,-69.98248864133983,0.9602649,1.6679314468692752e-05,0.16868933,0000000000000000003b,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98248864133983,-17.167209321401913]}"
00000000000000000004_5,0.0318,0.0482,0.0813,0.1033,0.2855,0.2571,0.1535,0.63734066,-7.31850484037011e-06,-0.018241627,natural,-16.675920692516943,-68.69915542644668,0.37279785,5.695899062918564e-05,0.619099,00000000000000000004,12.679497,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.69915542644668,-16.675920692516943]}"
00000000000000000056_793,0.0031410256410256,0.010612,0.02915,0.009276923076923,0.0011309523809523,0.0014938775510204,0.0026357142857142,1.2013441,-7.998581383006353e-06,-1.0,water,-16.562732966717885,-68.8729794339238,0.98086125,1.4379589888147136e-05,0.20134416,00000000000000000056,0.0,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.8729794339238,-16.562732966717885]}"
00000000000000000031_1,0.0339,0.04665,0.08775,0.0983499999999999,0.4304,0.19445,0.1048,0.9133399,-1.0318295641464914e-05,-0.032245968,natural,-16.941372858974262,-69.62244387546473,0.6788248,9.043847145157048e-05,0.8810939,00000000000000000031,5.8724694,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62244387546473,-16.941372858974262]}"
0000000000000000003c_113,0.00605,0.01215,0.04635,0.0294,0.0007,0.00265,0.00275,1.2164462,-1.281981026923784e-05,-1.0,water,-16.884509501489497,-68.80237185259202,0.974359,1.8319392517840427e-05,0.21644613,0000000000000000003c,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80237185259202,-16.884509501489497]}"
0000000000000000003c_396,0.0049499999999999,0.0094,0.0351,0.02035,0.00095,0.00195,0.0023,1.1698263,-1.1999859363343024e-05,-0.98,water,-16.881275566466666,-68.80560578761484,0.9551569,1.3159432031395468e-05,0.18982631,0000000000000000003c,0.0,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.80560578761484,-16.881275566466666]}"
00000000000000000020_65,0.02825,0.0335,0.0525,0.05965,0.2653,0.1304,0.07035,0.7630879,4.599314977760116e-07,0.001541865,natural,-16.91038098167214,-69.95095777486723,0.23824798,5.761921863833841e-05,0.7646298,00000000000000000020,1.8543341,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95095777486723,-16.91038098167214]}"
0000000000000000001e_116,0.0563,0.069,0.09815,0.12015,0.22125,0.263,0.19725,0.4395571,-4.439173251991058e-06,-0.012424797,rocky,-17.42161220986456,-70.00674315401105,0.4092948,2.5439565989937574e-05,0.4271323,0000000000000000001e,17.768686,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00674315401105,-17.42161220986456]}"
00000000000000000015_394,0.0612,0.0748,0.1091,0.1478,0.2175,0.2443,0.2021,0.42209017,-5.078918703715907e-06,-0.0120745385,rocky,-17.624811127132396,-70.0897474862637,0.2994584,2.3039617994324857e-05,0.41001564,00000000000000000015,15.306045,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0897474862637,-17.624811127132396]}"
0000000000000000003b_75,0.0602571428571428,0.0724818181818181,0.10708,0.1421,0.2285266666666666,0.3269142857142857,0.2399090909090909,0.37429875,-6.618821592807578e-06,-0.02195543,rocky,-16.444963832969815,-68.82527889233705,0.6747099,3.291891561518767e-05,0.35234332,0000000000000000003b,9.122261,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.82527889233705,-16.444963832969815]}"
00000000000000000078_38,0.0025954545454545,0.0110222222222222,0.0259666666666666,0.013725,0.01105,0.0144833333333333,0.01405,1.2910228,-5.299016825555114e-06,-0.9444444,water,-16.305096143232408,-69.03090326087202,0.8382353,1.565954805837766e-05,0.34657836,00000000000000000078,0.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.03090326087202,-16.305096143232408]}"
0000000000000000002c_24,0.044,0.0593,0.0901,0.1162,0.1931,0.2711,0.2061,0.38504884,-5.758940476274788e-06,-0.015902815,rocky,-16.884778996074733,-68.63851914476861,0.6036349,2.6799386277642775e-05,0.36914602,0000000000000000002c,6.081383,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.63851914476861,-16.884778996074733]}"
00000000000000000022_69,0.0478,0.0532,0.0738,0.0929,0.1358,0.1827,0.1428,0.33017626,-4.75920416964648e-06,-0.014438244,rocky,-17.37094722784022,-70.08570506748516,0.37548637,1.1619725771239152e-05,0.31573802,00000000000000000022,21.460873,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08570506748516,-17.37094722784022]}"
