system:index,B1,B2,B3,B4,B5,B6,B7,ampNdvi,baseMsavi,baseNdvi,class,latitude,longitude,maxMndwi,maxMsavi,maxNdvi,poly_id,slope,year_id,.geo
00000000000000000106_0,0.07394999999999999,0.08970000000000002,0.14151666666666665,0.193225,0.2911,0.3741,0.3143666666666667,0.7179667,-8.058483727868548E-6,-0.02279939,1,-15.930498669754567,-68.87432690684999,0.687511,3.751874232460484E-5,0.6951673,00000000000000000106,3.38184,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.87432690684999,-15.930498669754567]}"
00000000000000000059_0,0.027200000000000002,0.04665,0.0821,0.10955000000000001,0.3297,0.24295,0.15825,0.82489544,-1.8996919465275042E-6,-0.0058929347,1,-16.127499211561975,-68.69888593186144,0.5342416,7.257941787081057E-5,0.8190025,00000000000000000059,10.588253,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.69888593186144,-16.127499211561975]}"
000000000000000001b6_0,0.0582,0.07830000000000001,0.11895,0.15235,0.22175,0.3095,0.25535,0.52857196,-6.9587482690591784E-6,-0.019727891,1,-15.971731341295651,-70.07788972451333,0.39190733,2.8419022926162718E-5,0.5088441,000000000000000001b6,10.271768,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07788972451333,-15.971731341295651]}"
0000000000000000018b_0,0.056600000000000004,0.0693,0.1027,0.12660000000000002,0.3643,0.3052,0.2258,0.723592,6.819223421605791E-6,0.029073237,1,-15.08536365045492,-69.97036138500421,0.3823993,7.383889971912527E-5,0.7526652,0000000000000000018b,1.3350408,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97036138500421,-15.08536365045492]}"
00000000000000000283_0,0.0721,0.0897,0.11800000000000001,0.153,0.24330000000000002,0.3058,0.2505,0.61797094,8.279154194656968E-6,0.03894638,1,-15.641330979796491,-70.06468448983676,0.40626293,5.659916341699267E-5,0.65691733,00000000000000000283,2.88703,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06468448983676,-15.641330979796491]}"
00000000000000000195_0,0.0670111111111111,0.09045,0.12966666666666668,0.16023333333333337,0.31649473684210533,0.31537500000000007,0.21935000000000004,0.68680924,-5.099152525112061E-6,-0.015582035,1,-17.40732899684706,-69.0427610226224,0.5581353,6.47589728561826E-5,0.6712272,00000000000000000195,1.34327,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0427610226224,-17.40732899684706]}"
00000000000000000156_0,0.058120000000000005,0.07446666666666668,0.106225,0.13877142857142857,0.25205,0.3732,0.272275,0.64442927,-6.538900556463112E-6,-0.019833809,1,-14.489780617083676,-69.86471950759176,0.63502556,3.527938329461744E-5,0.62459546,00000000000000000156,14.975955,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86471950759176,-14.489780617083676]}"
00000000000000000077_0,0.0577,0.0728,0.0985,0.12760000000000002,0.21050000000000002,0.36010000000000003,0.2736,0.52401924,-4.659383380123394E-6,-0.0179217,1,-15.240592531550773,-69.25593123954395,0.5591515,2.2959260694843664E-5,0.50609756,00000000000000000077,13.927303,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25593123954395,-15.240592531550773]}"
000000000000000001b1_0,0.0601,0.07100000000000001,0.1,0.1336,0.24830000000000002,0.24780000000000002,0.20020000000000002,0.52082753,-5.459138552654785E-6,-0.017604953,1,-15.714903001565881,-69.78656607787336,0.61658555,4.059918635923587E-5,0.5032226,000000000000000001b1,9.421142,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78656607787336,-15.714903001565881]}"
00000000000000000266_0,0.06575,0.08030000000000001,0.10900000000000001,0.13585000000000003,0.20840000000000003,0.29485000000000006,0.2449,0.3669361,-6.418769016414139E-6,-0.017022856,1,-16.88747394192709,-69.42220939863448,0.3994827,2.4199455983087148E-5,0.34991324,00000000000000000266,8.18234,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.42220939863448,-16.88747394192709]}"
00000000000000000014_0,0.0451,0.06025,0.09445,0.12795,0.26895,0.31900000000000006,0.22650000000000003,0.57909334,-4.679189755218971E-6,-0.01369863,1,-14.558771230904057,-70.16466698095927,0.76003546,3.981938834984877E-5,0.5653947,00000000000000000014,8.100405,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16466698095927,-14.558771230904057]}"
000000000000000001c5_0,0.0403,0.0623,0.10245000000000001,0.1406,0.28725,0.30185,0.1839,0.7311694,-4.819085245633126E-6,-0.012859506,1,-16.934096505172896,-68.45148990261492,0.32569903,6.201901507696395E-5,0.7183099,000000000000000001c5,5.5718102,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.45148990261492,-16.934096505172896]}"
00000000000000000122_0,0.08964761904761906,0.10511052631578947,0.14973333333333336,0.19690000000000002,0.2989833333333334,0.35980000000000006,0.2975,0.64453614,-6.458858468727513E-6,-0.018615643,1,-16.971825747105914,-69.00584026444508,0.50273556,3.479903742514834E-5,0.6259205,00000000000000000122,13.194064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00584026444508,-16.971825747105914]}"
000000000000000001d8_0,0.0478,0.058300000000000005,0.0901,0.1298,0.2157,0.2582,0.2104,0.48371658,-1.0038119276911672E-5,-0.027530987,1,-16.48026762363571,-69.2322157160432,0.78134114,2.9578926253215343E-5,0.45618558,000000000000000001d8,10.86518,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2322157160432,-16.48026762363571]}"
00000000000000000230_0,0.06055454545454546,0.07632857142857144,0.11145714285714288,0.1425625,0.24680000000000002,0.35797500000000004,0.2614916666666667,0.48554426,-5.419164911146801E-6,-0.017900785,1,-15.038741087209116,-70.23123214351253,0.5945686,4.525862317034113E-5,0.46764347,00000000000000000230,3.023946,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23123214351253,-15.038741087209116]}"
0000000000000000003d_0,0.0714,0.09230000000000001,0.1361,0.19240000000000002,0.3094,0.318,0.2521,0.6676698,-3.5794295841773405E-6,-0.011360031,1,-16.55572610750175,-69.13250271950594,0.65319216,5.491921021838486E-5,0.6563097,0000000000000000003d,8.520595,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.13250271950594,-16.55572610750175]}"
000000000000000000d7_0,0.058100000000000006,0.07780000000000001,0.1076,0.13140000000000002,0.262,0.2911,0.21350000000000002,0.5516992,-4.179373848889334E-6,-0.014147432,1,-15.10557574434761,-69.2607821420782,0.6170394,4.1719196454736984E-5,0.53755176,000000000000000000d7,1.3351067,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2607821420782,-15.10557574434761]}"
000000000000000000a8_0,0.06710999999999999,0.08892500000000002,0.132909126984127,0.17541249999999997,0.30235,0.357675,0.2663666666666667,0.77157724,-2.799429421940225E-6,-0.0069163125,1,-17.529949033129373,-67.06197582113884,0.34288937,8.005901359398049E-5,0.76466095,000000000000000000a8,9.108026,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.06197582113884,-17.529949033129373]}"
0000000000000000002a_0,0.0799,0.10650000000000001,0.1514,0.1998,0.3009,0.3254,0.2442,0.59016764,3.919490620951649E-6,0.01485749,1,-15.627856250534698,-70.11885290146917,0.40295613,5.621869902616705E-5,0.6050251,0000000000000000002a,2.8868382,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11885290146917,-15.627856250534698]}"
000000000000000000b3_0,0.07241176470588237,0.09158333333333334,0.13089444444444448,0.16304000000000002,0.2557466666666667,0.34505,0.2608,0.57374614,-6.039034485039174E-6,-0.019252837,1,-15.444869427159553,-70.28028015802545,0.40696988,3.297894463893947E-5,0.5544933,000000000000000000b3,1.3362257,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28028015802545,-15.444869427159553]}"
00000000000000000287_0,0.048850000000000005,0.06135,0.0976,0.12095,0.1835,0.25770000000000004,0.21095000000000003,0.5863439,-6.658967201089716E-6,-0.021941096,1,-18.72111509987186,-66.64183376275615,0.6831091,2.253926520334737E-5,0.5644028,00000000000000000287,12.13843,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.64183376275615,-18.72111509987186]}"
000000000000000001c8_0,0.050760000000000007,0.0654,0.0952,0.1123,0.2,0.22060000000000002,0.18180000000000002,0.56639355,-7.718534107303832E-6,-0.020745996,1,-16.110790547277354,-68.78862762874498,0.72496665,2.8698358406797908E-5,0.54564756,000000000000000001c8,17.773233,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.78862762874498,-16.110790547277354]}"
00000000000000000161_0,0.0473,0.06475,0.10045000000000001,0.13485,0.23665000000000003,0.28300000000000003,0.21385,0.68996865,-1.3857706027131655E-5,-0.043692075,1,-16.115910944396834,-70.26976986920126,0.67036927,3.419928110653947E-5,0.6462766,00000000000000000161,17.120342,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26976986920126,-16.115910944396834]}"
00000000000000000023_0,0.056600000000000004,0.07550000000000001,0.11580000000000001,0.15455000000000002,0.28925,0.37425,0.27295,0.59705186,-3.6195005107542144E-6,-0.013290256,1,-16.255239644963773,-68.4814038015761,0.5672847,4.925905614999726E-5,0.5837616,00000000000000000023,2.1423001,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4814038015761,-16.255239644963773]}"
000000000000000000d5_0,0.06881111111111111,0.09670000000000001,0.1424,0.1849,0.2873333333333334,0.34935000000000005,0.24705999999999997,0.7219476,-3.959303482070631E-6,-0.011383235,1,-16.66837484413034,-69.0780648132883,0.5161098,4.05588302359039E-5,0.7105644,000000000000000000d5,0.9680803,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0780648132883,-16.66837484413034]}"
00000000000000000121_0,0.0632,0.079,0.1168,0.153,0.2404,0.3548,0.2978,0.3684245,-4.519174892747557E-6,-0.0125332745,1,-15.084285672113976,-69.57689929055987,0.30663675,2.4839274178400927E-5,0.35589123,00000000000000000121,4.2588286,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57689929055987,-15.084285672113976]}"
000000000000000001be_0,0.03205,0.04655,0.0817,0.10690000000000001,0.18195,0.2086,0.15510000000000002,0.56963897,-7.039006521658564E-6,-0.025577677,1,-17.431044520347815,-67.38725578551853,0.57729334,2.411874290086935E-5,0.5440613,000000000000000001be,11.174863,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.38725578551853,-17.431044520347815]}"
00000000000000000238_0,0.0522,0.07540000000000001,0.12100000000000001,0.1625,0.29150000000000004,0.2741,0.1859,0.66349,-9.478202191659513E-6,-0.025629934,1,-16.513415457619722,-69.30929116742065,0.7516103,5.3598946188226915E-5,0.63786006,00000000000000000238,4.699682,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30929116742065,-16.513415457619722]}"
00000000000000000058_0,0.08320000000000001,0.1039,0.1434,0.192,0.2962,0.32680000000000003,0.2544,0.60617685,3.3395551697346093E-6,0.012382294,1,-15.547546864134414,-70.02938069917087,0.40555555,5.337911812985929E-5,0.6185591,00000000000000000058,1.9247121,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02938069917087,-15.547546864134414]}"
00000000000000000261_0,0.052000000000000005,0.0649,0.09910000000000001,0.1383,0.2141,0.2949,0.2484,0.42438453,-5.259164323145882E-6,-0.016829846,1,-15.18480715240695,-69.27614333343665,0.6243328,3.00190219508778E-5,0.4075547,00000000000000000261,7.909754,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.27614333343665,-15.18480715240695]}"
00000000000000000125_0,0.05848666666666667,0.07395454545454548,0.11296666666666666,0.1421,0.2171666666666667,0.311375,0.24577500000000002,0.34089455,-6.0589705871416655E-6,-0.018157847,1,-15.095873939279118,-70.21883539259167,0.48318493,2.2858470276276854E-5,0.3227367,00000000000000000125,7.357128,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21883539259167,-15.095873939279118]}"
000000000000000000bc_0,0.048877777777777784,0.0681125,0.10162777777777778,0.13335,0.28725,0.34296666666666664,0.23105000000000003,0.678721,-3.5594856561127486E-6,-0.012471973,1,-14.569012025143019,-70.0304586775118,0.63083386,5.4679233355225954E-5,0.66624904,000000000000000000bc,13.178821,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0304586775118,-14.569012025143019]}"
0000000000000000025c_0,0.0524,0.0631,0.0889,0.1198,0.19970000000000002,0.29150000000000004,0.2298,0.408713,1.2798181120432517E-6,0.0044830483,1,-15.102611303910015,-69.74802835218463,0.46853524,3.531911416532196E-5,0.41319606,0000000000000000025c,7.439762,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.74802835218463,-15.102611303910015]}"
00000000000000000152_0,0.0656,0.079,0.11605000000000001,0.1493,0.22260000000000002,0.2891,0.23015000000000002,0.5261657,-6.718796940363703E-6,-0.019123506,1,-16.99176834641337,-69.37612582455915,0.49267176,2.3999146569919638E-5,0.5070422,00000000000000000152,18.880629,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37612582455915,-16.99176834641337]}"
000000000000000001cf_0,0.06925,0.08710000000000001,0.11945,0.1524,0.22405000000000003,0.29700000000000004,0.2436,0.39183646,-2.9795088591910712E-6,-0.009782835,1,-16.65867303906185,-69.70598719688783,0.5624666,2.705902314281694E-5,0.38205364,000000000000000001cf,1.9355099,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70598719688783,-16.65867303906185]}"
000000000000000000f4_0,0.0813,0.1008,0.1448,0.18510000000000001,0.2531,0.2928,0.24100000000000002,0.31146127,-2.719566284725694E-6,-0.008601063,1,-17.338068888441445,-69.95607817198672,0.46577832,2.363873671606953E-5,0.3028602,000000000000000000f4,3.9892344,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95607817198672,-17.338068888441445]}"
0000000000000000022a_0,0.056900000000000006,0.08030000000000001,0.1515,0.1971,0.30110000000000003,0.36310000000000003,0.29200000000000004,0.44098353,-8.518216300767989E-6,-0.020766307,1,-16.757847046428644,-68.12917437867284,0.64754874,2.55990620263713E-5,0.42021722,0000000000000000022a,5.0129957,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.12917437867284,-16.757847046428644]}"
000000000000000000f1_0,0.0765,0.09770000000000001,0.14150000000000001,0.18530000000000002,0.2823,0.3403,0.2758,0.5862926,-1.719750567730216E-6,-0.0059647663,1,-17.030306072102096,-68.8465689645707,0.48189586,3.429888113209989E-5,0.58032787,000000000000000000f1,4.838597,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.8465689645707,-17.030306072102096]}"
000000000000000000d6_0,0.058066666666666676,0.07799375,0.1132,0.14378571428571427,0.2621470588235294,0.32823749999999996,0.22935,0.5868455,-8.138718162298275E-6,-0.026526755,1,-15.978468705926549,-68.73418972252733,0.70161504,4.1399293698840545E-5,0.56031877,000000000000000000d6,6.661253,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.73418972252733,-15.978468705926549]}"
0000000000000000020a_0,0.040150000000000005,0.05815,0.08995,0.12045,0.20750000000000002,0.26630000000000004,0.1923,0.5992842,-6.538728617888623E-6,-0.017105194,1,-18.257045424095715,-66.71324982784365,0.45648855,3.6299409024109774E-5,0.58217895,0000000000000000020a,8.326408,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.71324982784365,-18.257045424095715]}"
00000000000000000067_0,0.06633809523809527,0.08215333333333333,0.11363846153846155,0.14216,0.2275625,0.2792,0.22780000000000006,0.77932477,-5.8989647377938326E-6,-0.017096493,1,-16.035062568826078,-70.29779730606577,0.41600648,3.2739077382604176E-5,0.76222825,00000000000000000067,5.869526,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29779730606577,-16.035062568826078]}"
0000000000000000012e_0,0.06616666666666665,0.0815766666666667,0.12075925925925927,0.160825,0.2904666666666667,0.31411249999999996,0.2364444444444444,0.6712954,-1.2997783100932025E-6,-0.0038255546,1,-15.39878585308422,-70.24928828072332,0.50101626,5.173897551524753E-5,0.66746986,0000000000000000012e,3.0286288,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24928828072332,-15.39878585308422]}"
0000000000000000016d_0,0.08038000000000001,0.08987999999999999,0.1279,0.16902500000000004,0.2697,0.2904,0.2592,0.77136844,-2.339505663528918E-6,-0.0061200922,1,-15.278860762654265,-69.86930091554076,0.52310604,7.301918212543335E-5,0.76524836,0000000000000000016d,1.9222279,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86930091554076,-15.278860762654265]}"
00000000000000000090_0,0.0449,0.0656,0.1048,0.1526,0.3168,0.3527,0.22560000000000002,0.69327414,-2.23957475053993E-6,-0.0059334603,1,-16.391603905093117,-68.62585289926253,0.48778784,6.257900117662141E-5,0.6873407,00000000000000000090,1.3395001,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.62585289926253,-16.391603905093117]}"
00000000000000000026_0,0.06872500000000001,0.08412,0.13093333333333335,0.1704,0.36015,0.34585,0.2393,0.7766005,-3.4793796287457823E-6,-0.009855007,1,-15.617615456295736,-70.26222402081464,0.331037,8.043885124081607E-5,0.76674545,00000000000000000026,2.8866937,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26222402081464,-15.617615456295736]}"
000000000000000000cb_0,0.04313529411764708,0.058577272727272735,0.09002777777777778,0.11783333333333335,0.1854,0.236625,0.1913,0.40238264,-3.1795135995160706E-6,-0.010502676,1,-19.00058098476144,-66.41249387072044,0.37654266,2.379919747197423E-5,0.39187998,000000000000000000cb,14.6417055,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.41249387072044,-19.00058098476144]}"
000000000000000000e9_0,0.07685,0.09815,0.14215,0.1816,0.28270000000000006,0.33175,0.26475000000000004,0.4719027,2.8199681343377136E-6,0.042498626,1,-15.102072314739543,-70.30884658406045,0.2907078,4.321911829191505E-5,0.5144013,000000000000000000e9,0.9605788,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30884658406045,-15.102072314739543]}"
000000000000000000a6_0,0.07390000000000001,0.0932,0.1366,0.18330000000000002,0.2858,0.3366,0.2664,0.4655082,4.47937440772872E-6,0.015785765,1,-15.133872675797374,-70.34361138555587,0.32905012,4.4858743001641166E-5,0.48129395,000000000000000000a6,0.96072346,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34361138555587,-15.133872675797374]}"
00000000000000000211_0,0.07633076923076923,0.0959888888888889,0.156505,0.20520000000000002,0.3222,0.44270000000000004,0.32415000000000005,0.45869088,4.699970014065968E-6,0.028110832,1,-15.144652459206808,-70.16224152969214,0.26777843,5.263808282013338E-5,0.4868017,00000000000000000211,3.4237857,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16224152969214,-15.144652459206808]}"
0000000000000000006a_0,0.0482,0.061900000000000004,0.0956,0.1283,0.2553,0.2948,0.2088,0.6085971,2.8196645154299205E-6,0.011711936,1,-14.658484227441322,-70.30210921942955,0.33206192,4.773918362094287E-5,0.62030905,0000000000000000006a,15.812873,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30210921942955,-14.658484227441322]}"
0000000000000000011a_0,0.061200000000000004,0.07680000000000001,0.12140000000000001,0.16290000000000002,0.2277,0.2636,0.2194,0.48715612,-8.758453971191571E-6,-0.025444405,1,-17.351543617703236,-68.40837076897719,0.4346988,2.6118989168710804E-5,0.4617117,0000000000000000011a,14.947054,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.40837076897719,-17.351543617703236]}"
00000000000000000048_0,0.056600000000000004,0.07326666666666669,0.1076,0.13975,0.24480000000000002,0.31031666666666663,0.2204,0.62208074,-5.899159610689431E-6,-0.021145437,1,-16.30617412157335,-70.02641625873328,0.61879253,4.277911614564145E-5,0.6009353,00000000000000000048,4.697792,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02641625873328,-16.30617412157335]}"
00000000000000000241_0,0.055600000000000004,0.07100000000000001,0.10600000000000001,0.14120000000000002,0.2129,0.2998,0.251,0.33560023,-5.1190830745451166E-6,-0.014845526,1,-15.1686374772928,-69.32519134794957,0.6076585,2.411884998554381E-5,0.3207547,00000000000000000241,4.8817077,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32519134794957,-15.1686374772928]}"
00000000000000000159_0,0.08,0.09910000000000001,0.14700000000000002,0.2033,0.3057,0.4297,0.3382,0.40818113,-6.798897763671263E-7,-0.0021016195,1,-15.109618163126147,-69.9447593994068,0.46834463,3.703890805251131E-5,0.4060795,00000000000000000159,5.006956,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9447593994068,-15.109618163126147]}"
00000000000000000263_0,0.0599,0.0765,0.1051,0.12990000000000002,0.2127,0.2962,0.2187,0.5430687,-8.298916834403869E-6,-0.032840073,1,-16.09866329094174,-69.98329712509553,0.63543314,2.9539406831147197E-5,0.51022863,00000000000000000263,1.338462,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98329712509553,-16.09866329094174]}"
00000000000000000171_0,0.056366666666666676,0.07676000000000001,0.11530000000000001,0.15353333333333333,0.2862666666666667,0.33375,0.22853333333333334,0.72065204,1.899763023116563E-6,0.0075582783,1,-14.716425563267032,-70.16924838890827,0.5913571,7.201903199449688E-5,0.72821033,00000000000000000171,1.333859,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16924838890827,-14.716425563267032]}"
000000000000000001f8_0,0.06720000000000001,0.09380000000000001,0.1515,0.21280000000000002,0.34090000000000004,0.3725,0.3078,0.447412,3.979450594826517E-6,0.014209211,1,-16.576746685150148,-68.4385541625236,0.24835886,5.1478454537234875E-5,0.46162122,000000000000000001f8,1.3401668,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4385541625236,-16.576746685150148]}"
00000000000000000108_0,0.047,0.0587,0.0886,0.11220000000000001,0.1724,0.28450000000000003,0.2286,0.47778153,-4.079383933985881E-6,-0.013693113,1,-15.3610566111512,-69.1780473044108,0.7113402,2.5758680091247932E-5,0.4640884,00000000000000000108,4.1716647,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1780473044108,-15.3610566111512]}"
