system:index,B1,B2,B3,B4,B5,B6,B7,ampNdvi,baseMsavi,baseNdvi,class,latitude,longitude,maxMndwi,maxMsavi,maxNdvi,poly_id,slope,year_id,.geo
0000000000000000054e_0,0.05385,0.06605,0.09475,0.12440000000000001,0.20750000000000002,0.26165000000000005,0.19180000000000003,0.52631575,-4.5392286978085394E-6,-0.013540113,1,-17.3475011989247,-69.00045037274036,0.22955637,3.363935208428037E-5,0.51277566,0000000000000000054e,11.155164,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00045037274036,-17.3475011989247]}"
0000000000000000050c_0,0.048600000000000004,0.0636,0.09745000000000001,0.12381666666666666,0.24325000000000002,0.33645,0.246925,0.53862387,-3.1394467057133113E-6,-0.008988378,1,-15.733228633361918,-68.96433809831876,0.46762827,3.875931625918483E-5,0.5296355,0000000000000000050c,11.2168665,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.96433809831876,-15.733228633361918]}"
000000000000000003ea_0,0.06033939393939396,0.08008888888888889,0.12593636363636362,0.17282999999999998,0.27733125000000003,0.35301111111111116,0.28780000000000006,0.49986294,-3.299349436436394E-6,-0.008438603,1,-17.254256072433094,-67.62279405301467,0.25567034,4.405884825098294E-5,0.49142432,000000000000000003ea,4.7273035,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.62279405301467,-17.254256072433094]}"
000000000000000002ea_0,0.04820000000000001,0.06015,0.08676666666666666,0.11638333333333334,0.15226250000000002,0.181525,0.16615000000000002,0.4699908,2.019778712614162E-6,0.009134485,1,-17.601904087387346,-69.20014586040014,0.108335935,1.823882466867044E-5,0.47912526,000000000000000002ea,14.319396,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.20014586040014,-17.601904087387346]}"
00000000000000000307_0,0.06848571428571429,0.08485000000000001,0.12328333333333334,0.15805000000000002,0.2396,0.3372,0.2767,0.46979362,-2.0996247138693747E-6,-0.0059091677,1,-14.754963288955759,-69.88493160148445,0.57549626,3.467930500261618E-5,0.46388444,00000000000000000307,12.781738,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88493160148445,-14.754963288955759]}"
00000000000000000311_0,0.0526,0.06465000000000001,0.0983,0.14105,0.21325,0.225,0.19905,0.41250494,-8.49836985661323E-6,-0.022658208,1,-16.688317443437793,-68.70346733981046,0.34795976,2.165855707569886E-5,0.38984674,00000000000000000311,17.45452,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.70346733981046,-16.688317443437793]}"
00000000000000000522_0,0.058,0.08560000000000001,0.1356,0.18560000000000001,0.3272,0.3271,0.24710000000000001,0.73802453,-8.038482186001339E-6,-0.021753246,1,-16.25389217203759,-68.4671205885586,0.5925779,6.679896454692136E-5,0.7162713,00000000000000000522,2.1422877,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4671205885586,-16.25389217203759]}"
000000000000000003d4_0,0.0597,0.0791,0.1119,0.14575,0.21595000000000003,0.31875000000000003,0.25415,0.46355698,-6.258782549228847E-6,-0.016354041,1,-15.899506792452442,-70.10160524801408,0.38673487,2.701954876133117E-5,0.44720292,000000000000000003d4,11.890563,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10160524801408,-15.899506792452442]}"
00000000000000000560_0,0.0476,0.062400000000000004,0.0907,0.11470000000000001,0.18810000000000002,0.23750000000000002,0.1884,0.48729533,-5.699172712869682E-6,-0.020026702,1,-16.7282026420527,-68.51643809765677,0.6429605,2.8979521244476558E-5,0.46726862,00000000000000000560,13.8488455,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.51643809765677,-16.7282026420527]}"
00000000000000000594_0,0.06855,0.0884,0.13040000000000002,0.1753,0.2993,0.33995000000000003,0.24585,0.7615901,-4.5993015507228563E-7,-0.0015168502,1,-16.48188459114713,-69.39499044552566,0.46816394,6.721906828105473E-5,0.76007324,00000000000000000594,6.072441,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39499044552566,-16.48188459114713]}"
00000000000000000572_0,0.04145,0.0533,0.08655000000000002,0.1031,0.21795000000000003,0.25734999999999997,0.1821,0.7062628,-7.0787272539174495E-6,-0.020083968,1,-14.417825562825703,-70.1573906271579,0.6685647,3.885953366750128E-5,0.68617886,00000000000000000572,15.959436,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1573906271579,-14.417825562825703]}"
000000000000000002c4_0,0.0752875,0.0897875,0.13770000000000002,0.18506000000000003,0.32122500000000004,0.32220000000000004,0.243675,0.6816152,-1.5797104711001708E-6,-0.004677723,1,-15.63621058267701,-70.3603200498405,0.49624708,7.611859626621698E-5,0.67693746,000000000000000002c4,3.0317807,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3603200498405,-15.63621058267701]}"
0000000000000000045f_0,0.05295,0.07035,0.10500000000000001,0.14575,0.2705,0.32375,0.21760000000000002,0.6482453,-8.698017391117752E-6,-0.019455252,1,-14.346948486908673,-70.1476888220894,0.64763874,4.7719190643891185E-5,0.62879,0000000000000000045f,7.668616,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1476888220894,-14.346948486908673]}"
000000000000000003fa_0,0.07488,0.09233,0.15116666666666667,0.2044,0.31525000000000003,0.36482,0.295025,0.5297801,-5.019096868230655E-6,-0.017549146,1,-15.930498669754567,-68.87432690684999,0.7149662,4.361894263071875E-5,0.51223093,000000000000000003fa,3.38184,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.87432690684999,-15.930498669754567]}"
00000000000000000586_0,0.0779,0.0937,0.13075,0.1655,0.26945,0.33785,0.26795,0.66724604,-3.1194015758240212E-6,-0.008198445,1,-17.0092854944537,-69.2712924309024,0.31117493,3.749901823885127E-5,0.6590476,00000000000000000586,1.9390935,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2712924309024,-17.0092854944537]}"
00000000000000000414_0,0.06881250000000001,0.08836363636363637,0.12708571428571427,0.16201428571428572,0.23613333333333333,0.24778000000000003,0.2094,0.25595066,5.039439409992852E-6,0.01968687,1,-17.657419971945934,-69.16106914554094,0.035280216,2.2559156719670348E-5,0.27563754,00000000000000000414,10.01997,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.16106914554094,-17.657419971945934]}"
00000000000000000496_0,0.046304924242424245,0.058374999999999996,0.08093333333333334,0.09673333333333334,0.1600625,0.23121428571428573,0.18755,0.9203754,-3.958941066639632E-6,-0.010171381,1,-19.023757519091728,-66.28286697522199,0.5091395,2.6818941159745258E-5,0.91020405,00000000000000000496,10.801305,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.28286697522199,-19.023757519091728]}"
00000000000000000313_0,0.0245,0.0405,0.0695,0.0889,0.3235,0.2119,0.1502,0.8848204,-8.478187039862028E-6,-0.020229008,1,-16.127499211561975,-68.69888593186144,0.51081765,8.997926930259803E-5,0.8645914,00000000000000000313,10.588253,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.69888593186144,-16.127499211561975]}"
0000000000000000053a_0,0.0714,0.09195,0.13119999999999998,0.1748,0.25815,0.33795,0.25425,0.5184911,-5.399099651026695E-6,-0.016457394,1,-15.97253982505136,-70.05713864145015,0.602849,3.809924179620783E-5,0.5020337,0000000000000000053a,14.982298,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05713864145015,-15.97253982505136]}"
000000000000000003ce_0,0.03481666666666666,0.050725,0.08055999999999999,0.11145,0.1839125,0.24515,0.1897,0.7409327,-6.898763198259772E-6,-0.019621225,1,-16.296472316504858,-68.28009134640492,0.7004759,2.399867908109421E-5,0.72131145,000000000000000003ce,9.0549555,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.28009134640492,-16.296472316504858]}"
0000000000000000033a_0,0.0558,0.0772,0.1258,0.156,0.273,0.28240000000000004,0.2079,0.5753613,-7.29889539319295E-6,-0.024713928,1,-17.115735855621864,-68.40944874731814,0.5694414,3.609921878472422E-5,0.5506474,0000000000000000033a,14.346977,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.40944874731814,-17.115735855621864]}"
000000000000000003ef_0,0.0687,0.08990000000000001,0.13540000000000002,0.1751,0.2454,0.326,0.266,0.48938102,-7.518347178936402E-6,-0.017400963,1,-18.8289129339662,-66.58847383487945,0.3276067,1.897934709804705E-5,0.47198007,000000000000000003ef,15.666471,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.58847383487945,-18.8289129339662]}"
000000000000000004a6_0,0.0522,0.0684,0.1143,0.13520000000000001,0.4198,0.3054,0.195,0.8176397,9.33879771192192E-6,0.035004873,1,-15.08536365045492,-69.97036138500421,0.39674675,9.269877255446701E-5,0.85264456,000000000000000004a6,1.3350408,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97036138500421,-15.08536365045492]}"
00000000000000000507_0,0.048850000000000005,0.0615,0.09145,0.11915,0.17645,0.2101,0.17520000000000002,0.34700435,-3.9192300310686434E-6,-0.010077121,1,-16.757847046428644,-69.4305637307768,0.5194703,1.9079457369897135E-5,0.33692724,00000000000000000507,7.9178634,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4305637307768,-16.757847046428644]}"
000000000000000005c8_0,0.08715,0.1159,0.1637,0.2142,0.3298,0.36419999999999997,0.26185,0.7306836,8.01992477250657E-6,0.030829562,1,-15.641330979796491,-70.06468448983676,0.24366772,7.445909748854396E-5,0.7615132,000000000000000005c8,2.88703,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06468448983676,-15.641330979796491]}"
00000000000000000436_0,0.057600000000000005,0.0828,0.1348,0.18780000000000002,0.30920000000000003,0.39230000000000004,0.28240000000000004,0.63823044,-3.0794551844071094E-6,-0.008780933,1,-16.746258779263503,-68.26823358465454,0.6577125,5.783862683161889E-5,0.6294495,00000000000000000436,5.1718574,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.26823358465454,-16.746258779263503]}"
000000000000000004b3_0,0.07448125000000001,0.09121428571428572,0.1352,0.16716666666666669,0.31798333333333334,0.32238,0.220825,0.72192556,-6.9187258562308784E-6,-0.01914776,1,-17.40732899684706,-69.0427610226224,0.49337348,6.87588557739538E-5,0.7027778,000000000000000004b3,1.34327,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0427610226224,-17.40732899684706]}"
0000000000000000045e_0,0.04426666666666667,0.06945000000000001,0.11078333333333334,0.15114999999999998,0.28733571428571425,0.33115000000000006,0.23222499999999996,0.60737836,-5.719107709856175E-6,-0.018673282,1,-14.489780617083676,-69.86471950759176,0.66061497,4.127940472642422E-5,0.58870506,0000000000000000045e,14.975955,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86471950759176,-14.489780617083676]}"
0000000000000000033d_0,0.0524,0.0716,0.1097,0.1454,0.2371,0.34890000000000004,0.254,0.5444852,-6.399102078225027E-7,-0.0022857143,1,-15.240592531550773,-69.25593123954395,0.24439311,3.659931776378578E-5,0.5421995,0000000000000000033d,13.927303,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25593123954395,-15.240592531550773]}"
00000000000000000451_0,0.07025,0.08595,0.124,0.1678,0.23075,0.27480000000000004,0.23815000000000003,0.79501456,-1.6397456759076334E-6,-0.005315012,1,-17.427810585324984,-69.38798358630953,0.31440163,2.0059209651202003E-5,0.78969955,00000000000000000451,3.0573757,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38798358630953,-17.427810585324984]}"
000000000000000004dc_0,0.058550000000000005,0.07065,0.10145000000000001,0.13635000000000003,0.25835,0.25275000000000003,0.19145,0.63841766,-6.9390471366670425E-6,-0.025924543,1,-15.714903001565881,-69.78656607787336,0.7235011,5.581886904659772E-5,0.6124931,000000000000000004dc,9.421142,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78656607787336,-15.714903001565881]}"
00000000000000000487_0,0.09545000000000001,0.12945,0.1889,0.24520000000000003,0.33645,0.25680000000000003,0.20725,0.68132937,-9.198137762123082E-6,-0.17152542,1,-16.19568134162665,-69.70733466981402,0.6664777,3.635742361929317E-5,0.50980395,00000000000000000487,7.5115747,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70733466981402,-16.19568134162665]}"
0000000000000000043a_0,0.04465,0.060200000000000004,0.09375,0.12335000000000002,0.17415000000000003,0.18725,0.1659,0.33198696,-4.5992416805029634E-6,-0.014146881,1,-15.99329090811452,-70.23958647565483,0.38533023,2.7899164675715404E-5,0.31784007,0000000000000000043a,19.550451,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23958647565483,-15.99329090811452]}"
00000000000000000384_0,0.0517,0.07606666666666666,0.1077,0.1418,0.2461,0.3256,0.2401,0.6898116,-2.539616264951583E-6,-0.008476273,1,-14.664143613731277,-69.88196716104686,0.43419573,3.3578815299528664E-5,0.68133533,00000000000000000384,12.215625,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88196716104686,-14.664143613731277]}"
000000000000000002aa_0,0.048600000000000004,0.06775,0.10845,0.15485,0.30805000000000005,0.39,0.2751,0.7685295,-5.29906366042443E-6,-0.01522551,1,-14.558771230904057,-70.16466698095927,0.6585141,4.879939681001755E-5,0.75330395,000000000000000002aa,8.100405,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16466698095927,-14.558771230904057]}"
0000000000000000050a_0,0.05663333333333334,0.07189999999999999,0.11046666666666667,0.14964000000000002,0.221325,0.28309166666666663,0.22768000000000002,0.46051964,3.7994055446244346E-7,0.001212895,1,-17.19335029616979,-68.01679513662948,0.180593,2.709882550511189E-5,0.46173254,0000000000000000050a,4.7663984,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.01679513662948,-17.19335029616979]}"
0000000000000000041f_0,0.0577,0.0727,0.1068,0.13845000000000002,0.20645000000000002,0.2926,0.232,0.9199246,-3.7993927074486677E-6,-0.012029884,1,-15.899776287037678,-70.23662203521724,0.4338111,3.0638338125665854E-5,0.90789473,0000000000000000041f,19.719622,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23662203521724,-15.899776287037678]}"
000000000000000004f8_0,0.0403,0.0627,0.10490000000000001,0.1427,0.2639,0.2888,0.18510000000000001,0.7422837,-2.759503842542088E-6,-0.007734559,1,-16.934096505172896,-68.45148990261492,0.28082046,5.517876061661431E-5,0.73454916,000000000000000004f8,5.5718102,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.45148990261492,-16.934096505172896]}"
00000000000000000512_0,0.04635,0.059550000000000006,0.09165000000000001,0.1321,0.22390000000000002,0.2508,0.20645000000000002,0.70616215,-6.39910745281469E-7,-0.0022995113,1,-16.48026762363571,-69.2322157160432,0.61342645,2.8298582200880773E-5,0.70386267,00000000000000000512,10.86518,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2322157160432,-16.48026762363571]}"
0000000000000000056a_0,0.06628181818181816,0.08884285714285714,0.1362857142857143,0.19268000000000002,0.32120000000000004,0.3493,0.2247,0.76007956,-1.2198176131406058E-6,-0.004096434,1,-15.038741087209116,-70.23123214351253,0.62891465,6.463890365332459E-5,0.7559831,0000000000000000056a,3.023946,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23123214351253,-15.038741087209116]}"
00000000000000000568_0,0.06870000000000001,0.08075,0.1122,0.14555,0.20615,0.26215,0.22115,0.25432813,3.5797113310254147E-6,0.019567456,1,-16.82252574688525,-70.14634134916322,0.35691422,2.267911912301468E-5,0.2738956,00000000000000000568,0.9688642,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14634134916322,-16.82252574688525]}"
000000000000000002e4_0,0.0763,0.10065000000000002,0.1506,0.20290000000000002,0.327,0.32105000000000006,0.2538,0.72229683,-5.259062839990669E-6,-0.01497978,1,-16.55572610750175,-69.13250271950594,0.49501222,5.4098989376194506E-5,0.70731705,000000000000000002e4,8.520595,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.13250271950594,-16.55572610750175]}"
000000000000000003bf_0,0.04875,0.06755,0.1097,0.13540000000000002,0.30675,0.26770000000000005,0.1758,0.6882503,-2.8595473349213307E-6,-0.009115828,1,-15.10557574434761,-69.2607821420782,0.34864336,4.981905438722345E-5,0.6791345,000000000000000003bf,1.3351067,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.2607821420782,-15.10557574434761]}"
00000000000000000376_0,0.065475,0.09166,0.14567000000000002,0.19125000000000003,0.31843333333333335,0.31410000000000005,0.229875,0.6941199,-1.6797881454699848E-6,-0.006783587,1,-17.529949033129373,-67.06197582113884,0.48775056,6.295909836895319E-5,0.68733627,00000000000000000376,9.108026,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.06197582113884,-17.529949033129373]}"
000000000000000002c6_0,0.081,0.1062,0.14875,0.1955,0.31090000000000007,0.32505,0.24565,0.66619307,3.39948320882133E-6,0.011059068,1,-15.627856250534698,-70.11885290146917,0.16011214,6.269906321726415E-5,0.6772521,000000000000000002c6,2.8868382,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11885290146917,-15.627856250534698]}"
000000000000000002ce_0,0.050558333333333344,0.06502105263157897,0.09026428571428571,0.11435833333333334,0.20761249999999998,0.2952,0.22014999999999998,0.49662113,-5.2191096245879365E-6,-0.015536639,1,-16.304826648647172,-69.5057527200576,0.6315261,3.1119463483719745E-5,0.4810845,000000000000000002ce,17.853073,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5057527200576,-16.304826648647172]}"
0000000000000000051e_0,0.0670388888888889,0.08195000000000002,0.1091610294117647,0.142125,0.20551666666666668,0.2957,0.251325,0.27093744,-1.0637930944468188E-5,-0.028121365,1,-17.231349032688044,-69.34540344184227,0.42624125,2.0198742400889813E-5,0.24281609,0000000000000000051e,11.49612,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34540344184227,-17.231349032688044]}"
0000000000000000038b_0,0.0758913043478261,0.09610952380952381,0.13844,0.17751428571428574,0.27665000000000006,0.34224444444444446,0.2605571428571429,0.5116614,-1.9196635987484E-6,-0.005508377,1,-15.444869427159553,-70.28028015802545,0.3757536,4.7058268174193785E-5,0.50615305,0000000000000000038b,1.3362257,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28028015802545,-15.444869427159553]}"
0000000000000000049f_0,0.056400000000000006,0.0703,0.1018,0.13245,0.16999999999999998,0.1856,0.1568,0.8442632,-2.8595767838091035E-6,-0.010271063,1,-16.89798423075129,-69.79545939918614,0.47495636,1.1939480387579415E-5,0.8339921,0000000000000000049f,19.77288,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79545939918614,-16.89798423075129]}"
000000000000000004fd_0,0.03468,0.04998333333333333,0.09515000000000001,0.12045,0.2411,0.20915,0.1822,0.90649617,-1.0917988491843111E-5,-0.030540328,1,-16.110790547277354,-68.78862762874498,0.67113674,3.391918116318893E-5,0.8759558,000000000000000004fd,17.773233,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.78862762874498,-16.110790547277354]}"
00000000000000000470_0,0.0403,0.055200000000000006,0.08750000000000001,0.11720000000000001,0.2273,0.21100000000000002,0.1643,0.66865194,-2.6796310693688596E-6,-0.00982837,1,-16.115910944396834,-70.26976986920126,0.48958,4.6439273656051494E-5,0.65882355,00000000000000000470,17.120342,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26976986920126,-16.115910944396834]}"
000000000000000002be_0,0.0453,0.068,0.11570000000000001,0.1554,0.298,0.298,0.2124,0.7553645,-7.278738458182943E-6,-0.021452146,1,-16.255239644963773,-68.4814038015761,0.65288794,5.601911708924545E-5,0.73391235,000000000000000002be,2.1423001,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4814038015761,-16.255239644963773]}"
000000000000000003bb_0,0.0742125,0.09439083333333335,0.13639166666666666,0.18427500000000002,0.2922222222222222,0.35650000000000004,0.25961666666666666,0.59349716,-7.3786159294764175E-6,-0.020066343,1,-16.66837484413034,-69.0780648132883,0.33285502,4.1238680307809084E-5,0.57343084,000000000000000003bb,0.9680803,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0780648132883,-16.66837484413034]}"
00000000000000000570_0,0.05155,0.07375000000000001,0.11905,0.1583,0.2702,0.29975,0.1911,0.6756697,-5.899547743326572E-6,-0.040021706,1,-16.513415457619722,-69.30929116742065,0.39463204,4.521941392993112E-5,0.635648,00000000000000000570,4.699682,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30929116742065,-16.513415457619722]}"
00000000000000000312_0,0.08685000000000001,0.11295,0.158,0.20765,0.31335,0.34435000000000004,0.2703,0.7098886,-8.598631270340107E-7,-0.0027086614,1,-15.547546864134414,-70.02938069917087,0.23108225,6.539911443809165E-5,0.7071799,00000000000000000312,1.9247121,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02938069917087,-15.547546864134414]}"
00000000000000000563_0,0.0585,0.0756,0.12150000000000001,0.1683,0.2595,0.3211,0.2644,0.7668475,-2.399663663332774E-7,-8.56898E-4,1,-17.438590368734417,-67.45705488309461,0.42752913,2.669880225980581E-5,0.7659906,00000000000000000563,5.58317,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.45705488309461,-17.438590368734417]}"
00000000000000000400_0,0.0533,0.0648,0.09375,0.1134,0.19795000000000001,0.24760000000000001,0.1922,0.4005474,2.21971223590689E-6,0.008489484,1,-15.12632682741077,-70.02641625873328,0.32338428,2.7519452898250307E-5,0.40903687,00000000000000000400,14.520768,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02641625873328,-15.12632682741077]}"
0000000000000000059a_0,0.06691428571428572,0.08220666666666669,0.12175625000000001,0.16350312500000003,0.24901428571428572,0.349875,0.2938,0.37836632,-5.279029191673779E-6,-0.014564713,1,-15.883876106508762,-70.26195452622942,0.49552822,2.8019313507543497E-5,0.3638016,0000000000000000059a,19.361633,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26195452622942,-15.883876106508762]}"
000000000000000004ad_0,0.05000000000000001,0.06738000000000001,0.09946666666666666,0.13084,0.17035,0.19185999999999998,0.1595,0.38062885,-8.978331661357863E-6,-0.024761485,1,-16.415588923179108,-69.89409441738246,0.41246468,2.269934488197123E-5,0.35586736,000000000000000004ad,4.1763005,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89409441738246,-16.415588923179108]}"
00000000000000000379_0,0.04880000000000001,0.06070714285714286,0.08851111111111114,0.11553846153846156,0.22816,0.20844285714285715,0.14350000000000002,0.56028545,-5.059149257746753E-6,-0.015275011,1,-17.23566094605182,-68.65091589568947,0.40767115,3.393950243002486E-5,0.54501045,00000000000000000379,1.3426137,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.65091589568947,-17.23566094605182]}"
000000000000000003f6_0,0.06620357142857143,0.08145416666666666,0.11294117647058824,0.14389166666666667,0.2459375,0.31855,0.24070000000000003,0.7855177,2.159639512222533E-6,0.0064285714,1,-16.924933689274877,-69.05434928978754,0.31084993,3.47388424615791E-5,0.7919463,000000000000000003f6,2.1483703,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05434928978754,-16.924933689274877]}"
00000000000000000506_0,0.062200000000000005,0.07830000000000001,0.11535000000000001,0.14985,0.2369,0.2772,0.20390000000000003,0.66718185,4.0394663842757694E-6,0.015061139,1,-17.113040909769502,-69.26590253919768,0.1793249,2.8479217938415236E-5,0.682243,00000000000000000506,13.075437,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.26590253919768,-17.113040909769502]}"
