system:index,B1,B2,B3,B4,B5,B6,B7,ampNdvi,baseMsavi,baseNdvi,class,latitude,longitude,maxMndwi,maxMsavi,maxNdvi,poly_id,slope,year_id,.geo
00000000000000000000_12,0.025766666666666667,0.03375,0.042699999999999995,0.05723333333333334,0.23531595238095238,0.13894166666666669,0.08226666666666667,0.75232035,-7.118622129320684E-6,-0.018736843,natural,-16.2937773706525,-69.14516896501202,0.7352217,4.0239673240682894E-5,0.7335835,00000000000000000000,23.461973,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14516896501202,-16.2937773706525]}"
00000000000000000000_13,0.026828571428571427,0.029704807692307694,0.045325000000000004,0.0584,0.23714000000000005,0.1412,0.083525,0.74917006,-7.038635077560862E-6,-0.018487396,natural,-16.2937773706525,-69.14489947042678,0.734796,4.089964906667243E-5,0.7306827,00000000000000000000,25.077671,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14489947042678,-16.2937773706525]}"
00000000000000000000_14,0.02697894736842105,0.03370000000000001,0.049907142857142865,0.06406250000000001,0.23817500000000003,0.1523875,0.09421666666666667,0.7154992,-7.058628800460376E-6,-0.018507838,natural,-16.2937773706525,-69.14462997584155,0.73533016,3.9919593602333325E-5,0.6969914,00000000000000000000,26.245388,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14462997584155,-16.2937773706525]}"
00000000000000000000_15,0.0267625,0.03403125,0.04657272727272728,0.05931000000000001,0.2383888888888889,0.14905000000000002,0.09292500000000001,0.72597986,-7.198599450530807E-6,-0.018852117,natural,-16.2937773706525,-69.14436048125631,0.7353868,4.1219610870890655E-5,0.70712775,00000000000000000000,20.692204,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14436048125631,-16.2937773706525]}"
00000000000000000000_16,0.03570555555555556,0.044710000000000014,0.05781818181818182,0.07375000000000001,0.23698000000000002,0.17145000000000002,0.11447142857142857,0.65582514,-7.138610408019552E-6,-0.018682295,natural,-16.2937773706525,-69.14409098667107,0.73509127,3.577963503464954E-5,0.63714284,00000000000000000000,22.115194,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14409098667107,-16.2937773706525]}"
00000000000000000000_17,0.03440000000000001,0.041979999999999996,0.058324999999999995,0.07463000000000002,0.22124375000000002,0.16123749999999998,0.1078,0.65836984,-7.318574352099816E-6,-0.019148268,natural,-16.2937773706525,-69.14382149208583,0.7356774,3.4159670689537514E-5,0.63922155,00000000000000000000,25.57936,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14382149208583,-16.2937773706525]}"
00000000000000000000_18,0.019496428571428578,0.02671363636363636,0.0421875,0.05053333333333334,0.22158999999999995,0.131,0.07545,0.74128157,-7.45854604189411E-6,-0.019507349,natural,-16.2937773706525,-69.14355199750061,0.73713684,3.727964657573857E-5,0.7217742,00000000000000000000,22.39027,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14355199750061,-16.2937773706525]}"
00000000000000000000_19,0.02844,0.03493333333333334,0.05052142857142857,0.06715000000000002,0.22602403846153846,0.15455,0.10239166666666667,0.707085,-7.198606935543417E-6,-0.01895535,natural,-16.293507876067263,-69.14516896501202,0.73491853,3.727955113747017E-5,0.68812966,00000000000000000000,21.90234,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14516896501202,-16.293507876067263]}"
00000000000000000000_20,0.027435714285714292,0.03743916666666666,0.05628,0.06735,0.24104000000000003,0.15616666666666668,0.1023375,0.73311377,-7.118620705903744E-6,-0.01871714,natural,-16.293507876067263,-69.14489947042678,0.7356201,3.963959169600573E-5,0.7143966,00000000000000000000,26.712292,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14489947042678,-16.293507876067263]}"
00000000000000000000_21,0.034491666666666664,0.04344166666666668,0.06637000000000001,0.08326666666666666,0.22553125000000004,0.1801125,0.12353333333333334,0.648459,-6.9986422728263165E-6,-0.018372703,natural,-16.293507876067263,-69.14462997584155,0.7359649,3.403956427872057E-5,0.6300863,00000000000000000000,23.461962,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14462997584155,-16.293507876067263]}"
00000000000000000000_22,0.03481363636363637,0.04357000000000001,0.06623749999999999,0.07918125000000001,0.21411250000000004,0.1803375,0.12235,0.62770516,-7.118616435541902E-6,-0.01865828,natural,-16.293507876067263,-69.14436048125631,0.736206,3.145963379835859E-5,0.6090469,00000000000000000000,22.641247,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14436048125631,-16.293507876067263]}"
00000000000000000000_23,0.03485,0.04374285714285714,0.06677500000000001,0.0815375,0.22933333333333336,0.17348333333333332,0.12295,0.6396714,-7.238591380298587E-6,-0.018954864,natural,-16.293507876067263,-69.14409098667107,0.736206,3.331959615304747E-5,0.6207165,00000000000000000000,24.693998,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14409098667107,-16.293507876067263]}"
00000000000000000000_24,0.03404444444444445,0.0415,0.05842222222222223,0.07406666666666668,0.22272499999999998,0.158275,0.11055000000000001,0.6614436,-7.318574791193022E-6,-0.01915428,natural,-16.293507876067263,-69.14382149208583,0.7359713,3.475963918236902E-5,0.64228934,00000000000000000000,25.731138,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14382149208583,-16.293507876067263]}"
00000000000000000000_25,0.04193333333333333,0.048708333333333326,0.06625,0.08193999999999999,0.24633333333333338,0.18905454545454548,0.1312777777777778,0.6068107,-7.158616821989483E-6,-0.018877873,natural,-16.293238381482027,-69.14516896501202,0.7346723,3.7459387890681484E-5,0.5879328,00000000000000000000,23.239248,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14516896501202,-16.293238381482027]}"
00000000000000000000_26,0.03358333333333333,0.039228703703703696,0.056620000000000004,0.0752,0.24043333333333333,0.16185000000000002,0.11031666666666666,0.6951915,-7.218602488645587E-6,-0.019001,natural,-16.293238381482027,-69.14489947042678,0.7355634,4.0999462065038905E-5,0.6761905,00000000000000000000,24.886086,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14489947042678,-16.293238381482027]}"
00000000000000000000_27,0.028481818181818185,0.039110416666666675,0.05837,0.070555,0.22791875000000003,0.150425,0.10896666666666667,0.7298723,-7.0186392358007055E-6,-0.018437779,natural,-16.293238381482027,-69.14462997584155,0.735922,3.80596292851032E-5,0.7114345,00000000000000000000,21.995829,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14462997584155,-16.293238381482027]}"
00000000000000000000_28,0.028385,0.04126666666666667,0.058910000000000004,0.07043181818181818,0.23325833333333335,0.1524375,0.10262500000000002,0.71863306,-7.0386333885785746E-6,-0.01846412,natural,-16.293238381482027,-69.14436048125631,0.7363389,3.753961107505477E-5,0.7001689,00000000000000000000,22.964485,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14436048125631,-16.293238381482027]}"
00000000000000000000_29,0.029,0.03575625,0.05761000000000001,0.06543750000000001,0.24155,0.15345,0.10285,0.7185989,-7.078624066791939E-6,-0.01854957,natural,-16.293238381482027,-69.14409098667107,0.73667604,3.931956904057454E-5,0.70004934,00000000000000000000,25.513155,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14409098667107,-16.293238381482027]}"
00000000000000000000_30,0.027162500000000003,0.03438333333333334,0.05040833333333333,0.0650375,0.24135,0.15075000000000002,0.09200000000000001,0.72222656,-7.118614727463779E-6,-0.01863484,natural,-16.293238381482027,-69.14382149208583,0.73640424,3.9799593231970576E-5,0.7035917,00000000000000000000,20.557777,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14382149208583,-16.293238381482027]}"
00000000000000000000_31,0.019610714285714283,0.027336363636363645,0.041964285714285725,0.05350416666666667,0.26541666666666675,0.130975,0.07723333333333333,0.7826382,-7.158611239344026E-6,-0.018800545,natural,-16.292968886896794,-69.14436048125631,0.7363293,5.0439482464803564E-5,0.76383764,00000000000000000000,22.038465,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14436048125631,-16.292968886896794]}"
00000000000000000000_32,0.026250000000000002,0.02581724137931034,0.042039999999999994,0.04876666666666666,0.27258000000000004,0.11894,0.068925,0.7964529,-7.058628800460376E-6,-0.018507838,natural,-16.292968886896794,-69.14409098667107,0.73653746,5.2299514635145705E-5,0.77794504,00000000000000000000,18.744164,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14409098667107,-16.292968886896794]}"
00000000000000000000_33,0.02467,0.02639375,0.04250000000000001,0.0494,0.26236666666666664,0.11750000000000002,0.06287500000000001,0.81492704,-6.918654746113084E-6,-0.01811708,natural,-16.292968886896794,-69.14382149208583,0.7359979,5.2019598387798016E-5,0.79681,00000000000000000000,15.035235,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14382149208583,-16.292968886896794]}"
00000000000000000001_0,0.019899999999999998,0.02870625,0.048966666666666665,0.06076666666666667,0.2730708333333334,0.1437,0.08697500000000001,0.83552885,-1.1697834522261807E-5,-0.032632343,natural,-16.34390336350637,-69.05569676271372,0.6227255,5.663941091677005E-5,0.8028965,00000000000000000001,18.143297,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05569676271372,-16.34390336350637]}"
00000000000000000001_1,0.027424999999999995,0.0358625,0.05595,0.06999999999999999,0.27587272727272727,0.147175,0.09806666666666668,0.8101443,-1.019802670199077E-5,-0.027070064,natural,-16.34390336350637,-69.05542726812848,0.6164916,5.6019286274300306E-5,0.78307426,00000000000000000001,17.941652,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05542726812848,-16.34390336350637]}"
00000000000000000001_2,0.03481,0.042644,0.06701666666666667,0.0841625,0.2953166666666667,0.15389999999999998,0.10471666666666668,0.681849,-1.267747696054311E-5,-0.032904297,natural,-16.343633868921135,-69.05596625729895,0.63089216,5.2519081918223076E-5,0.6489447,00000000000000000001,16.87478,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05596625729895,-16.343633868921135]}"
00000000000000000001_3,0.02496666666666667,0.034416666666666665,0.05700000000000001,0.06860000000000001,0.3103666666666667,0.13055,0.07803666666666667,0.77612025,-1.2457711546898231E-5,-0.035104524,natural,-16.343633868921135,-69.05569676271372,0.6235666,6.037915222550927E-5,0.74101573,00000000000000000001,16.87478,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05569676271372,-16.343633868921135]}"
00000000000000000001_4,0.019596428571428567,0.03352,0.053425,0.061975,0.31065000000000004,0.12865000000000001,0.07513333333333334,0.8071182,-1.1977769766025048E-5,-0.033239,natural,-16.343633868921135,-69.05542726812848,0.61768156,6.201920858583954E-5,0.7738792,00000000000000000001,18.143297,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05542726812848,-16.343633868921135]}"
00000000000000000001_5,0.027379999999999998,0.0415,0.06505000000000001,0.0802,0.29097500000000004,0.16645000000000001,0.1052,0.75814754,-1.1697605060367877E-5,-0.029413244,natural,-16.343633868921135,-69.05515777354324,0.61767757,5.503916886279159E-5,0.7287343,00000000000000000001,19.33051,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05515777354324,-16.343633868921135]}"
00000000000000000001_6,0.033261111111111116,0.042135,0.06658,0.07451666666666668,0.26034,0.16495,0.1046,0.73552257,-1.1537573214814856E-5,-0.028205505,natural,-16.343633868921135,-69.054888278958,0.6212121,4.629931473842941E-5,0.70731705,00000000000000000001,18.565823,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.054888278958,-16.343633868921135]}"
00000000000000000001_7,0.042354166666666665,0.05775,0.0812857142857143,0.10534000000000002,0.29477142857142863,0.180825,0.13075,0.6312659,-1.3777504377254779E-5,-0.03954089,natural,-16.3433643743359,-69.05596625729895,0.63005316,5.0338913631542415E-5,0.591725,00000000000000000001,16.71098,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05596625729895,-16.3433643743359]}"
00000000000000000001_8,0.042728571428571435,0.05115499999999999,0.08046250000000002,0.09876250000000002,0.2954,0.17828333333333335,0.12718333333333334,0.66283375,-1.2117897327912353E-5,-0.036187746,natural,-16.3433643743359,-69.05569676271372,0.62504965,4.575891820968181E-5,0.626646,00000000000000000001,16.71098,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05569676271372,-16.3433643743359]}"
00000000000000000001_9,0.02619130434782609,0.034575,0.05844166666666667,0.06746666666666666,0.31760000000000005,0.13455,0.08387857142857144,0.7624425,-1.1737935556088708E-5,-0.03452738,natural,-16.3433643743359,-69.05542726812848,0.62077105,5.9599079735350724E-5,0.72791517,00000000000000000001,19.014894,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05542726812848,-16.3433643743359]}"
00000000000000000001_10,0.027600000000000006,0.04212857142857144,0.06416999999999999,0.07315238095238095,0.3083,0.15395714285714288,0.09827500000000002,0.75437796,-1.2437716712332403E-5,-0.035069913,natural,-16.3433643743359,-69.05515777354324,0.6186276,5.9979060671566664E-5,0.719308,00000000000000000001,19.67638,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05515777354324,-16.3433643743359]}"
00000000000000000001_11,0.03565,0.049493749999999996,0.071275,0.08781818181818182,0.27448333333333336,0.17946666666666666,0.12088333333333334,0.67133904,-1.1817778992839756E-5,-0.032467175,natural,-16.3433643743359,-69.054888278958,0.6208198,4.8838752597368806E-5,0.63887185,00000000000000000001,17.447681,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.054888278958,-16.3433643743359]}"
00000000000000000001_12,0.027060000000000004,0.04206875,0.06898333333333334,0.08045000000000001,0.273025,0.16120000000000004,0.10173333333333334,0.69592315,-1.1397771305210469E-5,-0.030025285,natural,-16.3433643743359,-69.05461878437278,0.6252621,4.949865653997021E-5,0.66589785,00000000000000000001,19.52917,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05461878437278,-16.3433643743359]}"
00000000000000000001_13,0.034190000000000005,0.044094117647058825,0.07665999999999999,0.09581666666666666,0.26375000000000004,0.18355,0.12571666666666667,0.6746929,-1.1757626633412954E-5,-0.030003062,natural,-16.3433643743359,-69.05434928978754,0.6243268,4.911850475930457E-5,0.64468986,00000000000000000001,20.593334,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05434928978754,-16.3433643743359]}"
00000000000000000001_14,0.05198333333333335,0.05757916666666666,0.09774375,0.12134615384615385,0.2946909090909091,0.22525,0.16645000000000001,0.6097371,-1.0598216339086086E-5,-0.032515336,natural,-16.343094879750662,-69.05596625729895,0.627566,4.779880401672987E-5,0.57722175,00000000000000000001,17.176216,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05596625729895,-16.343094879750662]}"
00000000000000000001_15,0.05808888888888889,0.0660125,0.09682727272727275,0.12119333333333333,0.26276666666666665,0.22540000000000002,0.1736,0.5170681,-1.131810718113524E-5,-0.035029087,natural,-16.343094879750662,-69.05569676271372,0.65806454,4.5038741560865514E-5,0.482039,00000000000000000001,17.176216,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05569676271372,-16.343094879750662]}"
00000000000000000001_16,0.03487916666666666,0.043022727272727275,0.07490000000000001,0.08408333333333334,0.2684545454545455,0.16162,0.11285,0.63168216,-1.1697956390888109E-5,-0.034646135,natural,-16.343094879750662,-69.05542726812848,0.7393365,5.085865014275992E-5,0.597036,00000000000000000001,18.234844,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05542726812848,-16.343094879750662]}"
00000000000000000001_17,0.036986666666666675,0.05062222222222222,0.07407,0.09146,0.26971875,0.16910000000000003,0.11496666666666666,0.6861744,-1.1357991021365699E-5,-0.03317757,natural,-16.343094879750662,-69.05515777354324,0.68113494,5.0698567185814E-5,0.65299684,00000000000000000001,15.109983,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05515777354324,-16.343094879750662]}"
00000000000000000001_18,0.04254285714285714,0.057888888888888906,0.08125,0.0977,0.26055,0.20154285714285716,0.14725000000000002,0.602849,-1.0258179191868777E-5,-0.02976156,natural,-16.343094879750662,-69.054888278958,0.6197001,4.887853161711364E-5,0.57308745,00000000000000000001,14.546951,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.054888278958,-16.343094879750662]}"
00000000000000000001_19,0.03648636363636364,0.05225,0.0747857142857143,0.09245000000000002,0.24716,0.18924,0.13445000000000001,0.62282157,-9.778193594156548E-6,-0.027189324,natural,-16.343094879750662,-69.05461878437278,0.62044746,4.87385777389604E-5,0.59563226,00000000000000000001,15.109983,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05461878437278,-16.343094879750662]}"
00000000000000000001_20,0.03370833333333333,0.04489166666666667,0.07258,0.08068750000000001,0.2446,0.157,0.11506666666666666,0.6694372,-1.1558006960399325E-5,-0.034681387,natural,-16.342825385165426,-69.05542726812848,0.65595067,4.883853867954091E-5,0.63475585,00000000000000000001,13.143996,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05542726812848,-16.342825385165426]}"
00000000000000000001_21,0.03515625,0.04986,0.072475,0.088725,0.26899,0.17615,0.12371428571428573,0.6815914,-1.119803118421192E-5,-0.0328986,natural,-16.342825385165426,-69.05515777354324,0.6242038,4.921838555743685E-5,0.6486928,00000000000000000001,9.626001,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05515777354324,-16.342825385165426]}"
00000000000000000001_22,0.042037500000000005,0.051100000000000007,0.07903601190476192,0.09617272727272728,0.25434000000000007,0.2009,0.145725,0.60786337,-7.858543037642107E-6,-0.021656472,natural,-16.342825385165426,-69.054888278958,0.61703783,4.78783299238672E-5,0.5862069,00000000000000000001,11.882773,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.054888278958,-16.342825385165426]}"
00000000000000000001_23,0.03562121212121212,0.049156250000000005,0.0723125,0.08440000000000002,0.243075,0.1894277777777778,0.13684000000000002,0.6119143,-7.498524901228265E-6,-0.019433072,natural,-16.342825385165426,-69.05461878437278,0.61623234,4.879840811822245E-5,0.5924812,00000000000000000001,16.902672,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05461878437278,-16.342825385165426]}"
00000000000000000001_24,0.03400666666666667,0.049233333333333344,0.07260000000000001,0.088875,0.2835125,0.18556666666666669,0.1235125,0.711787,-9.698314061390434E-6,-0.028699923,natural,-16.34255589058019,-69.05515777354324,0.62035227,5.3538986988121984E-5,0.68308705,00000000000000000001,7.074355,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05515777354324,-16.34255589058019]}"
00000000000000000001_25,0.04204583333333334,0.05687499999999999,0.08022142857142857,0.09818571428571429,0.25984,0.196825,0.14140000000000003,0.6056125,-7.918471905399294E-6,-0.020950165,natural,-16.34255589058019,-69.054888278958,0.61734164,4.587807211497985E-5,0.5846624,00000000000000000001,15.247038,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.054888278958,-16.34255589058019]}"
00000000000000000002_0,0.018125000000000002,0.025912499999999998,0.0454,0.05043333333333333,0.24445000000000003,0.105675,0.061225,0.80962354,-5.079184794976044E-6,-0.01608002,natural,-16.316953904982785,-69.0998938746924,0.7057045,4.807953937585596E-5,0.7935435,00000000000000000002,8.767494,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0998938746924,-16.316953904982785]}"
00000000000000000002_1,0.019582352941176467,0.026629032258064518,0.05223333333333333,0.058037500000000006,0.2454,0.12714166666666665,0.07685000000000002,0.7688878,-7.458389447378977E-6,-0.01757693,natural,-16.31668441039755,-69.0998938746924,0.7064812,5.1659392454161956E-5,0.7513109,00000000000000000002,5.3423686,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0998938746924,-16.31668441039755]}"
00000000000000000002_2,0.018809375000000003,0.027326315789473685,0.04459285714285714,0.057075000000000015,0.24548333333333336,0.121,0.06805,0.772042,-5.678715141232971E-6,-0.01514014,natural,-16.31668441039755,-69.09962438010716,0.7056802,4.87594587436635E-5,0.75690186,00000000000000000002,6.015129,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09962438010716,-16.31668441039755]}"
00000000000000000002_3,0.0193,0.027472222222222224,0.049375,0.05732727272727272,0.23785384615384617,0.12801250000000003,0.07651666666666668,0.73989326,-5.198803033734656E-6,-0.015150578,natural,-16.31668441039755,-69.09935488552192,0.7056497,4.811938019255724E-5,0.72474265,00000000000000000002,7.6222525,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09935488552192,-16.31668441039755]}"
00000000000000000002_4,0.018542857142857142,0.027840000000000004,0.04345000000000001,0.05055714285714285,0.26166,0.12586666666666668,0.07288,0.98930305,-5.0391652161030365E-6,-0.015446856,natural,-16.31668441039755,-69.0990853909367,0.70517117,5.43194459115548E-5,0.9738562,00000000000000000002,9.244069,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0990853909367,-16.31668441039755]}"
00000000000000000002_5,0.026167857142857142,0.034100000000000005,0.05860714285714285,0.07545555555555555,0.2671416666666667,0.16447083333333334,0.10500000000000001,0.70642996,-6.39871054008978E-6,-0.016135538,natural,-16.316414915812313,-69.10016336927764,0.70725805,5.239900331871494E-5,0.69029444,00000000000000000002,8.34369,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.10016336927764,-16.316414915812313]}"
00000000000000000002_6,0.026167857142857142,0.034100000000000005,0.05860714285714285,0.07545555555555555,0.2671416666666667,0.16447083333333334,0.10500000000000001,0.70642996,-6.39871054008978E-6,-0.016135538,natural,-16.316414915812313,-69.0998938746924,0.70725805,5.239900331871494E-5,0.69029444,00000000000000000002,6.535476,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.0998938746924,-16.316414915812313]}"
00000000000000000002_7,0.023741470588235294,0.0334875,0.0513,0.066675,0.2559666666666667,0.1433,0.089675,0.74683267,-5.978722832922223E-6,-0.0156132905,natural,-16.316414915812313,-69.09962438010716,0.7074651,5.131931639157372E-5,0.73121935,00000000000000000002,9.33344,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09962438010716,-16.316414915812313]}"
00000000000000000002_8,0.02657647058823529,0.035699999999999996,0.05802,0.06703333333333333,0.2377125,0.14782499999999998,0.098425,0.6986361,-5.078856348927907E-6,-0.015316205,natural,-16.316414915812313,-69.09935488552192,0.70753473,4.189940919363533E-5,0.6833199,00000000000000000002,9.555527,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09935488552192,-16.316414915812313]}"
